,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,cash
2013-08-26,256490.13,255765.74,256368.58,256331.95,256174.39,255210.28,255505.04,256730.76,256200.8,121918.216051
2013-08-27,251941.2,253456.08,250873.2,251722.8,251660.2,253985.0,255330.92,252107.44,252077.02,120616.151998
2013-08-28,252716.2,254667.36,253389.49,253080.96,252501.16,252263.04,254400.0,254078.4,253695.75,119999.895405
2013-08-29,254380.5,252878.4,253765.98,253667.1,253567.35,254341.23,252602.46,253815.21,254011.56,120087.147756
2013-08-30,252930.08,252929.0,252875.52,252261.12,252581.6,253935.36,253236.39,253236.9,252707.55,120126.4149
2013-09-03,253355.04,254820.0,253733.79,253922.24,253815.12,253390.025,253028.51,254586.06,253843.269,120934.644715
2013-09-04,256953.48,256184.0,255200.4,256039.63,255665.7,255742.01,254919.18,256112.21,255712.33,120513.954006
2013-09-05,256487.95,255653.95,255623.135,256481.01,255887.88,255722.67,255387.6,256569.38,255636.48,121477.939686
2013-09-06,255167.91,256139.88,256661.97,256387.18,256210.36,256785.0,254464.51,257223.75,256506.25,120788.271433
2013-09-09,258436.31,258523.0,259188.2,258428.31,258694.86,258627.36,258499.06,258560.69,258217.88,121864.519789
2013-09-10,260539.51,261161.6,259881.67,260387.64,260101.845,259302.12,260977.2,260351.26,260526.14,123086.31425
2013-09-11,261664.56,262194.88,260807.66,261445.92,260643.32,261565.64,259391.12,261120.19,261395.2,123020.430878
2013-09-12,259235.3,260484.0,259491.7,259763.24,260869.62,260684.91,259906.3,260507.67,260556.95,123535.189632
2013-09-13,261875.7,260245.0,261105.2,261399.6,260870.25,261195.36,260763.32,260658.9,261535.46,123415.859538
2013-09-16,263282.88,261883.11,263128.935,263137.5,261712.83,262665.52,262243.25,263363.35,261774.63,124646.324833
2013-09-17,262475.96,263637.37,263907.72,264346.44,263735.1,263230.92,263573.19,263308.86,263819.71,124675.23175
2013-09-18,269855.45,266283.72,265916.4,266655.2,265616.34,267235.97,271083.92,266082.3,267101.73,124784.259814
2013-09-19,265908.9,265977.36,267358.92,266747.68,267171.83,266664.13,265412.46,266715.98,267058.32,126833.676622
2013-09-20,262008.89,262435.32,263438.42,262309.65,263144.97,263887.77,263460.6,264194.04,262999.25,125522.4844
2013-09-23,261072.08,262796.88,261508.83,262004.72,261885.0,262472.6,264828.29,262399.94,261809.52,124339.606615
2013-09-24,262113.42,262577.28,261335.855,262120.5,262261.83,261010.56,262037.88,261373.14,262198.86,124021.342853
2013-09-25,262266.93,261122.68,262183.72,261275.36,261872.55,259862.31,259513.032,260532.68,261460.8,123987.604959
2013-09-26,261676.44,262105.14,261338.68,262130.72,261710.1,262958.08,261247.42,261865.5,262785.6,124438.917351
2013-09-27,259494.8,261135.77,260444.685,261156.02,260788.68,261204.16,259817.8,261917.15,261125.28,123324.098814
2013-09-30,261156.0,260917.77,260894.835,260536.0,261399.8,259467.12,261365.78,260438.2,261289.71,123348.018486
2013-10-01,262717.13,262199.9,262569.455,262239.36,262973.15,262888.2,261423.0,263834.76,262981.26,123752.719851
2013-10-02,263424.41,263152.14,262644.24,261851.3,262245.06,262391.6,262522.35,261933.867,262374.82,123692.537776
2013-10-03,260343.37,260245.52,260388.24,260130.0,259524.0,260956.8,260639.17,260137.68,259330.5,123358.296296
2013-10-04,263748.0,262995.93,262063.84,262006.25,261962.22,260897.95,260677.4,262400.04,262257.0,123571.79933
2013-10-07,259112.1,260465.11,259767.633,260557.96,259522.1,260447.22,260413.16,259784.48,258842.56,123339.552832
2013-10-08,256349.28,256707.12,256621.41,256519.8,256591.14,259217.76,261168.45,256239.36,255942.05,123274.950992
2013-10-09,258254.08,257367.84,257440.934,257542.86,258458.87,257837.03,255604.44,257574.95,257906.25,122138.6225
2013-10-10,262513.8,262730.38,263221.63,263140.32,262316.31,262706.78,264441.8,262752.51,262053.96,123334.392855
2013-10-11,264309.105,264902.02,264781.47,264224.44,264613.08,264175.8,264369.07,263270.97,264505.5,124700.325752
2013-10-14,264561.63,265763.2,265574.92,265042.24,264500.97,265217.4,265154.22,266359.12,264958.1,124436.447518
2013-10-15,263363.01,264178.26,263270.25,262967.54,262795.56,262485.74,262454.0,262348.48,263934.72,125122.799494
2013-10-16,266070.4,266011.0,266792.68,266031.24,266195.16,266779.8,266718.12,267695.855,266468.895,125869.787329
2013-10-17,268360.62,266538.0,269331.12,268727.49,267772.05,268272.0,271453.06,269181.52,268837.6,126008.456889
2013-10-18,269966.45,270383.4,270244.56,270268.2,270773.04,269578.52,269695.04,269527.68,270016.59,127752.260374
2013-10-21,269661.6,268045.35,269581.68,270433.867,269546.09,270790.72,270789.35,269554.95,270545.18,127864.440195
2013-10-22,272926.43,270663.3,270838.293,271124.48,271148.385,273220.35,272991.5,272557.05,271645.56,128723.301725
2013-10-23,270467.9,270780.4,270477.357,272047.5,271301.82,271594.65,268532.103,271300.81,270246.08,128103.685578
2013-10-24,272613.005,272411.55,271671.6,272036.5,271020.86,270574.29,270583.56,270197.1,272305.22,128241.186838
2013-10-25,273058.5,271664.2,272765.36,273941.09,271088.955,273302.04,275136.57,272664.75,271893.84,128855.238138
2013-10-28,272122.14,273294.1,273172.87,272761.38,273935.76,273788.48,272029.172,273121.42,272449.1,129228.638359
2013-10-29,274302.0,274701.63,273715.92,274278.11,274036.32,274816.76,273202.14,274979.74,274917.3,129476.789888
2013-10-30,271650.75,272261.88,273096.262,272687.08,273597.66,272916.27,272634.6,273193.47,272840.38,129755.533494
2013-10-31,271899.24,272034.0,270199.52,272702.1,271918.89,272119.18,272817.3,271448.88,272789.82,128817.57699
2013-11-01,271870.82,273390.08,273164.94,272896.25,271602.54,272913.27,272326.32,273197.84,272693.05,129103.773667
2013-11-04,273824.64,275045.4,273450.65,273513.24,273949.0,272192.35,274363.2,273136.08,273722.89,129234.847365
2013-11-05,272806.49,271649.04,272474.16,273810.6,272700.4,273471.45,271048.5,272688.06,274147.23,128918.12677
2013-11-06,273921.96,272522.36,274122.28,273915.72,274983.66,275906.42,276045.12,272547.45,272123.58,129950.920842
2013-11-07,270059.36,271424.6,270340.8,269944.1,270916.8,271553.18,271570.74,270646.0,268934.76,129820.677516
2013-11-08,275223.27,274034.04,273989.85,273630.195,273255.07,273513.59,274399.02,274196.08,274298.86,128211.551824
2013-11-11,274039.05,273570.05,273915.72,273978.82,274378.88,273170.19,275259.65,273754.53,273781.41,129697.109308
2013-11-12,273162.12,271593.12,271913.85,273534.85,273817.76,274771.14,272850.3,273809.66,273349.51,129674.95201
2013-11-13,274677.56,274822.08,275921.6,275049.46,275315.04,275093.94,275564.16,275247.0,276553.81,129272.90425
2013-11-14,277571.52,276741.06,277932.48,276822.72,276634.48,276452.03,276414.32,277020.0,277001.6,130597.101984
2013-11-15,278116.7,278814.65,277859.5,277955.58,277477.2,277027.04,279093.93,278367.43,278030.945,131344.772653
2013-11-18,276362.625,276367.23,277390.08,277253.4,276764.32,277537.83,278267.64,276832.62,276533.4,131500.831523
2013-11-19,276434.0,277619.57,276561.2,275123.04,275328.3,276639.3,276286.08,277470.38,275460.56,131247.953691
2013-11-20,275160.96,275504.7,275599.92,275275.6,274968.72,274968.45,272754.12,276879.0,274981.16,130896.373963
2013-11-21,277493.16,277321.6,278433.63,277710.66,277284.66,276834.18,276517.43,276030.86,277263.9,130813.672042
2013-11-22,279419.0,279777.33,278380.8,279225.68,277528.74,278619.18,276882.92,278414.43,278444.85,131307.878372
2013-11-25,276967.95,279108.48,277328.24,277979.91,278779.76,277628.4,277305.48,278559.8,278139.97,131777.77011
2013-11-26,277897.1,278136.1,277027.5,278279.52,278662.12,277027.14,276587.5,277168.77,278702.9,131598.421229
2013-11-27,277748.23,276623.1,278598.235,278282.24,278899.2,278318.31,277803.05,277716.6,278637.0,131776.227381
2013-11-29,277576.16,278013.14,277177.92,277621.35,278653.8,277145.77,277584.02,277751.67,277928.04,132063.649525
2013-12-02,276544.24,278075.28,275868.39,276527.1,276607.3,277302.32,278188.38,277832.25,276832.92,131451.104099
2013-12-03,274736.48,276906.0,274866.84,275476.95,277130.7,277479.0,277412.8,275749.11,275816.1,131134.900635
2013-12-04,276432.48,275929.66,275898.9,275730.095,276449.76,276447.36,277324.32,274965.6,275499.4,130679.232896
2013-12-05,274752.38,274926.96,273962.4,275137.06,274782.96,274975.0,275675.24,274633.68,275261.91,130529.911332
2013-12-06,278059.87,276630.42,278499.6,278063.37,277430.92,278447.49,278007.12,278338.815,277867.04,131370.978591
2013-12-09,278525.5,277934.36,278337.84,278282.2,278701.12,278099.56,278971.21,278611.725,277393.41,131947.025112
2013-12-10,277920.3,277099.24,277430.78,277217.64,277789.35,277282.35,276164.24,277327.8,277824.37,131802.034774
2013-12-11,273642.54,273286.42,274131.2,273472.08,274282.14,276040.04,275584.4,273771.54,274126.44,131001.091754
2013-12-12,274626.0,274753.9,274472.22,273984.75,273393.12,272332.44,273434.46,272443.2,273789.4,129982.039223
2013-12-13,273969.72,273798.87,273591.24,274326.88,273155.4,274033.5,273635.45,273842.0,273288.33,129699.115111
2013-12-16,275267.44,275750.2,275549.82,276434.73,275583.93,274625.0,274523.48,273885.075,275455.56,130742.255041
2013-12-17,275710.645,273525.48,274202.5,274260.16,274699.6,274661.205,274918.0,275110.0,274522.1,130171.18046
2013-12-18,278955.0,278448.28,280497.88,279714.08,278793.29,278561.01,277537.68,280672.9,279000.56,130312.663267
2013-12-19,278779.8,278797.92,278208.74,278954.9,278137.85,278913.8,279819.56,278781.14,278078.4,131411.569819
2013-12-20,278476.14,277745.3,279265.8,279777.08,278980.8,278509.38,278050.5,278668.25,278247.96,131688.451187
2013-12-23,279896.26,277828.22,279624.8,279573.48,280782.75,279777.5,277999.8,279712.98,280353.45,132339.795313
2013-12-24,281308.95,280825.56,280573.44,280627.6,280209.41,279861.01,280622.94,280098.56,280348.8,132505.617205
2013-12-26,282207.88,282566.35,281156.37,281690.42,281647.34,281140.32,279473.73,282304.99,282105.45,133136.470879
2013-12-27,282348.02,282856.93,281897.23,281686.16,281394.27,281587.32,281573.29,281339.52,281154.4,133661.623258
2013-12-30,281595.75,279507.8,281639.68,281833.31,281890.875,282269.93,281862.3,283123.3,282632.1,133439.012358
2013-12-31,283760.82,284543.65,284093.7,284131.2,284490.4,284295.9,284660.1,284296.32,284471.04,134595.767947
2014-01-02,281564.405,280292.94,282162.75,281235.51,282492.0,282024.72,280088.49,282757.92,282667.5,133934.927928
2014-01-03,281438.22,280870.83,282492.68,281607.12,281151.85,281342.43,282060.48,281282.08,280865.2,133762.792421
2014-01-06,280475.16,281564.36,280320.0,279256.2,282194.16,280841.0,281466.64,280267.79,280160.0,133475.603
2014-01-07,282010.455,283095.6,280995.75,282115.26,282766.84,282220.26,283579.8,282174.84,281732.5,133646.037902
2014-01-08,283092.0,281039.43,282590.0,282461.53,281853.12,281302.01,282035.95,283260.08,282257.7,133523.531306
2014-01-09,281599.5,281557.26,282804.98,282626.28,280836.75,283702.65,283956.48,282889.06,282838.01,134115.930607
2014-01-10,283700.17,283217.94,283456.44,284163.74,283125.12,282789.88,283019.1,284487.75,283864.49,133956.25366
2014-01-13,279799.3,278400.92,279885.32,279718.065,279669.9,281182.65,281261.94,280605.65,278586.92,134117.573386
2014-01-14,283776.9,282912.12,282120.72,283262.07,284222.25,281620.8,280728.68,284016.62,282672.27,133105.528259
2014-01-15,284246.7,282694.58,284671.8,284076.8,284522.7,283765.31,282970.04,283732.02,282967.65,134335.103823
2014-01-16,283835.69,284089.72,282938.55,283354.056,283724.4,283892.54,284838.4,283295.48,283115.61,134300.195876
2014-01-17,282698.1,283230.93,281584.32,283040.84,282603.75,282205.56,283358.35,282697.71,282468.9,134094.360108
2014-01-21,282868.48,284277.6,282938.24,282743.37,284012.19,284284.35,285598.56,284406.4,282988.53,134717.594042
2014-01-22,282751.04,284817.0,283786.49,284083.8,283954.32,283836.45,283853.88,284023.11,284619.54,134509.243861
2014-01-23,279963.81,280492.84,280411.2,280701.78,283042.24,282168.96,283155.4,282043.51,281489.52,133476.69989
2014-01-24,275158.75,276686.73,275569.94,274796.4,275727.12,276777.76,275924.7,274954.13,276689.42,132532.875044
2014-01-27,274909.705,275081.48,273910.14,275093.46,274110.41,275397.8,276582.02,274277.74,274797.58,131090.325489
2014-01-28,276827.76,277411.68,276863.4,276256.8,277377.21,277339.06,277064.6,275511.18,276310.27,130968.449425
2014-01-29,274223.82,276461.43,274374.06,274381.02,275080.195,274371.9,275502.66,273479.4,273154.0,130706.567823
2014-01-30,277735.08,277244.5,277709.4,276927.75,277265.1,275935.6,278634.3,277338.85,278050.5,130716.548764
2014-01-31,275073.84,274504.48,275249.8,276350.0,276923.46,276855.42,276600.84,275540.31,275641.1,130455.222953
2014-02-03,268167.35,270975.58,268778.76,268476.66,269937.2,272009.91,271631.19,270032.16,270636.6,130462.032849
2014-02-04,272214.08,272364.03,272060.52,272867.58,271661.61,271637.4,271385.28,271940.35,272156.36,128494.872758
2014-02-05,273648.1,269763.27,271349.12,272162.0,271443.9,271211.2,271263.74,270602.08,272825.98,128481.290147
2014-02-06,275536.8,275559.1,275929.54,275093.28,274813.56,274226.16,275065.9,273250.95,274385.54,129542.708261
2014-02-07,278811.56,278289.55,277813.21,277520.88,278465.04,277137.03,276903.36,280185.42,278022.42,130982.825317
2014-02-10,277947.99,278939.4,278095.5,277139.08,278071.38,279794.66,280183.01,279546.77,277892.28,131698.51744
2014-02-11,281000.96,281185.68,281956.88,281140.96,281283.39,282109.28,282236.52,282882.08,280770.03,132329.437117
2014-02-12,281081.54,280775.44,281072.72,282212.05,282231.27,280751.68,281928.34,281180.6,281827.12,133802.693471
2014-02-13,283989.58,283092.96,283154.4,283220.96,283628.16,283450.86,283252.28,283223.16,282334.65,133089.002032
2014-02-14,284852.355,285533.57,284002.645,285376.91,284369.16,284872.95,284598.6,284763.32,284924.0,134233.715209
2014-02-18,285684.24,285206.4,285113.68,284565.26,285327.54,285307.4,284163.12,285496.64,285360.44,134891.489978
2014-02-19,282619.4,283958.64,281791.86,282559.75,284364.5,284994.81,283670.8,283269.61,283277.51,135214.513865
2014-02-20,286226.6,285306.84,284851.84,285869.76,285196.78,284977.8,285595.5,285852.06,284767.62,134263.732241
2014-02-21,285038.75,284655.05,285418.0,285060.33,283976.12,284445.96,284974.56,284768.4,285509.77,135491.489863
2014-02-24,285354.02,286252.8,286857.06,286605.86,286403.04,286363.25,284829.35,286177.5,286715.52,135790.779144
2014-02-25,286578.6,287415.04,285520.0,285443.72,285753.16,286256.11,285294.6,286033.29,287148.62,135374.102069
2014-02-26,287694.99,285960.66,287273.52,286129.66,286056.0,285291.45,285433.76,285345.61,286462.16,135597.717092
2014-02-27,287625.0,287519.64,288291.27,287851.48,288222.0,287369.7,284871.465,287722.63,287692.18,135605.397998
2014-02-28,288944.24,288762.56,288764.71,288106.56,287346.96,288902.25,288881.74,287176.86,288509.2,136601.021865
2014-03-03,286310.07,284860.66,287141.36,287304.6,286485.55,287469.0,285476.4,286459.565,286887.93,136000.376763
2014-03-04,291248.46,290609.02,291363.2,289744.8,290148.68,289890.3,289995.45,290908.2,289636.63,137149.314111
2014-03-05,291332.53,289221.52,291033.93,290241.6,290503.5,290106.0,288928.63,290448.4,290539.13,137422.867499
2014-03-06,290844.58,292134.5,291046.63,291423.9,291107.57,291315.6,289572.25,287535.86,291667.5,137946.863921
2014-03-07,289976.82,290598.0,290474.45,290441.79,290296.93,290915.65,292293.78,292106.28,290157.0,137672.014236
2014-03-10,291404.96,291379.76,290532.64,290175.48,289832.53,290949.165,290544.8,291135.0,290083.24,137635.668775
2014-03-11,288597.12,287910.56,289034.46,288878.46,289333.0,289626.48,290874.575,289152.78,288461.94,137372.512208
2014-03-12,289014.32,289109.72,289401.98,289735.76,289884.18,288807.78,291018.84,288817.5,290052.04,136528.114364
2014-03-13,286455.18,288434.04,286118.25,284909.37,285358.08,287570.4,292204.44,285387.12,285592.98,137271.978769
2014-03-14,286760.83,287658.89,285361.96,286066.48,286064.22,286811.84,287334.03,286678.41,286776.75,136313.956605
2014-03-17,287887.92,288896.36,288768.08,288752.46,289229.15,289068.75,290448.4,288697.06,289024.4,136786.989589
2014-03-18,290849.72,290853.18,290696.6,290196.5,292196.52,290353.8,289138.5,291357.76,290155.64,137393.540546
2014-03-19,288011.43,288789.12,290236.52,288048.28,289643.76,288173.76,286466.75,288585.99,288875.7,137775.441945
2014-03-20,289876.7,290193.5,291652.935,289382.73,290163.9,290093.97,290185.32,289013.32,289818.4,136591.560271
2014-03-21,289004.37,289507.75,288489.6,288366.12,288301.4,288217.8,288188.14,285440.19,287547.04,137489.191628
2014-03-24,285773.79,286584.13,287012.96,287421.5,287251.72,287436.96,288655.88,287369.92,286327.09,136461.507376
2014-03-25,287577.1,289146.0,288041.52,288634.2,288538.53,289161.0,290516.72,287845.62,286201.98,136858.787504
2014-03-26,284542.7,286649.1,286268.415,285745.08,284546.06,288218.04,288036.42,286966.92,286161.85,136813.743662
2014-03-27,285821.92,288013.78,285070.92,286477.2,286130.88,285340.9,288615.6,285751.45,285951.6,135451.213268
2014-03-28,287401.65,290513.72,287253.12,287411.88,286849.85,287884.87,289560.18,284048.62,287678.2,136514.248316
2014-03-31,292081.33,289501.55,291272.52,291317.76,290211.24,291362.4,293370.96,291581.28,290637.7,137909.589023
2014-04-01,292494.0,293195.34,292676.515,293483.3,293822.68,291712.0,291771.79,291626.525,293321.4,138531.40655
2014-04-02,294680.8,293948.48,293376.6,293525.65,293289.88,293590.2,293530.805,293440.94,293923.84,138667.387559
2014-04-03,292830.65,294972.09,294083.14,293802.3,291748.32,294355.08,294340.97,293698.02,292367.04,139305.744121
2014-04-04,289233.63,292560.14,290136.58,290278.04,289295.325,292610.88,294549.48,288284.68,289328.64,139626.546738
2014-04-07,286384.35,286702.44,287436.24,286861.2,288052.0,290326.755,288956.54,288133.56,286839.75,137560.294008
2014-04-08,288285.48,289393.28,289383.84,288167.22,290165.62,288638.77,292530.0,287192.32,290202.66,136392.05589
2014-04-09,293084.1,292280.04,292162.5,292152.96,292751.48,290432.8,288972.0,294282.03,292359.78,137225.811486
2014-04-10,286513.58,287766.6,285552.39,286156.52,285801.335,287536.2,289564.47,283870.47,285085.8,137871.55881
2014-04-11,283437.75,284921.46,285307.29,283879.0,283777.65,284396.76,285061.2,284227.72,283611.0,135584.405549
